Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event typetipo de decaimento
59.8223601829, 0.565118960469, 0.00944661759819, 0.0363318390661, 3.14159265359, 16.35223298, 1.95738346136, 0.0569898718741, 0.0291153333004, 35.1640129317, 0.353917229066, 0.0100647565382, -2438.75138561, 27.0557640078, 10.6026263057, 4, 3
73.9426667089, 1.0003695467, 0.0135289892997, 0.0135460774857, 3.14159265359, 71.462994431, 5.48573566609, 0.0841799291697, 0.0153452397807, 50.6654280462, 0.942275052181, 0.0185979885796, -2404.7953506, -5.76201573301, -4.92192430511, 4, 3
26.7451921655, 0.503695260348, 0.0188331142745, 0.0397293238145, 3.14159265359, 99.1354867965, 5.88014505323, 0.247200589111, 0.0420398794372, 9.75665411121, 0.0249634587712, 0.00255860856464, -2343.314458, 5.10130199355, -5.91035125275, 4, 3
17.3421419368, 0.25723091422, 0.0148327072375, 0.039337243774, 3.14159265359, 52.9602553559, 5.37387980044, 0.152276481157, 0.0283364136921, 5.34486024572, 0.0879819451014, 0.0164610375308, 2216.01499134, -43.7980091905, -75.8650953665, 4, 3
42.3938900011, 0.82059057557, 0.0193563406318, 0.0468323645463, 3.14159265359, 89.2491756114, 20.8278776565, 0.487195868038, 0.0233915272633, 5.71946916491, 0.167279714444, 0.0292474195806, -2253.5608355, 4.4533620602, -5.85620747958, 4, 3
