Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event typetipo de decaimento13.6875317154, 0.451632302395, 0.0329958908433, 0.00914610746525, 3.14159265359, 166.969135287, 5.53565009884, 0.212697750667, 0.0384232649949, 8.1445081944, 0.238867753026, 0.0293286896305, -1836.22168171, 10.0698758469, -36.0965040195, 4, 1
8.45533934845, 0.0864795487348, 0.0102278034235, 0.0680456238669, 3.14159265359, 70.9935810026, 4.31719611314, 0.186736096229, 0.0432540221327, 4.14178903858, 0.103596882995, 0.0250125928748, -2345.64021035, -21.0736535863, -0.286086888222, 4, 1
17.3261237191, 0.405041583306, 0.0233775072759, 0.0251686696941, 3.14159265359, 165.830524218, 14.8694586509, 0.378832025479, 0.0254771901502, 2.45816406115, 0.0649871264007, 0.0264372616245, -2450.31018736, 19.2093369429, 62.4235256055, 4, 1
20.826958683, 0.20271085417, 0.00973309916518, 0.0372780610535, 3.14159263252, 38.0329853449, 14.1363235889, 0.185795628048, 0.013143136324, 6.69560369243, 0.197844605288, 0.0295484342228, -2452.2608092, 2.76802366104, 10.5266359193, 4, 1
39.5228115004, 0.31886808214, 0.00806795038196, 0.0308117325476, 3.14159265359, 63.3833509215, 20.6965629557, 0.470665965229, 0.02274126222, 18.7909162192, 0.151620361969, 0.00806881155768, -2474.46123027, 18.4861897556, -20.5514761628, 4, 1
18.5721600896, 1.38844632217, 0.0747595495338, 0.019211145573, 3.14159265359, 307.837108367, 14.0045095982, 1.0378618148, 0.0741091151763, 4.56624236957, 0.358728494886, 0.0785609842519, 322.250537249, 8.51248555493, -257.252733446, 4, 1
9.58316572083, 1.88204112418, 0.196390334782, 0.0901912700904, 3.14159265359, 2166.98174411, 5.92342848101, 1.01354427259, 0.171107708288, 3.66887357336, 0.847472701578, 0.230989889576, 2291.18897912, -226.794898565, 277.679114185, 4, 1
12.0336228981, 0.610139425974, 0.0507028873301, 0.045672776653, 3.14159265359, 195.728202127, 9.1996611195, 0.515296565753, 0.056012559491, 2.83598390019, 0.136596501365, 0.048165471375, -2460.94341928, -6.79474129125, 45.5783489158, 4, 1
12.6394804952, 0.603145828085, 0.0477191944963, 0.0708733173658, 3.14159265359, 174.231180791, 8.37797618381, 0.3780644509, 0.045125987781, 4.26858772548, 0.332529207346, 0.0779014579837, -2465.44872937, 33.7925752354, -53.0734410583, 4, 1
55.2451540476, 0.314406445613, 0.00569111356522, 0.0607241681062, 3.14159265359, 47.7688072617, 39.537881788, 0.481715087166, 0.01218363416, 15.7474331168, 0.767579507671, 0.0487431508346, -2459.7943952, 11.4567955265, 21.6098449713, 4, 1
21.4049417218, 1.06358575076, 0.0496887945121, 0.0362580630477, 3.14159265359, 254.684483264, 15.7474328557, 0.767579494945, 0.0487431508346, 5.66253886705, 0.343230155605, 0.0606141809643, -2378.99413951, 12.5617655507, 19.9322263195, 4, 1
2.05372704736, 0.164248428774, 0.0799757830456, 0.13773081949, 3.14159265359, 671.50333212, 0.84963834803, 0.0224208641016, 0.0263887148616, 1.20519212707, 0.160070531685, 0.132817438888, -11.6778707497, 53.410611214, -78.6356188309, 4, 1
8.88631317071, 0.438798292274, 0.0493791163831, 0.0495585100343, 3.14159263869, 344.907176782, 3.48767048176, 0.277211478546, 0.0794832768738, 5.41211859303, 0.162394712809, 0.0300057565291, -840.530559412, 54.3606142693, -0.75272455357, 4, 1
18.0056487339, 1.05043400448, 0.05833913679, 0.0192670235047, 3.14159263252, 254.645724165, 6.251831409, 0.404037632236, 0.0646270837781, 11.7486144569, 0.640027609831, 0.054476858712, -2418.8441511, 0.824319284669, 26.3423872056, 4, 1
26.0654667351, 0.20072285905, 0.00770071992533, 0.0315261668566, 3.14159263869, 42.994963189, 12.3791147982, 0.291842643836, 0.0235754049134, 13.6874067516, 0.124531980494, 0.00909828886906, -2447.69304593, 12.9030963554, 5.11178635177, 4, 1
4.04515684849, 0.0644327574185, 0.0159283706001, 0.062076092695, 3.14159263869, 14.6607433921, 0.51619385853, 0.0204233441179, 0.039565259796, 3.5297576941, 0.0826850443279, 0.0234251332509, -1059.99013131, 78.904923225, -36.7087902745, 4, 1
5.71488690461, 0.460124583088, 0.0805133313691, 0.227035036582, 3.14159265359, 719.937810329, 2.40225979894, 0.245812377413, 0.102325476005, 3.34831089416, 0.528058128938, 0.15770881069, -209.718990415, -149.548511763, 62.2352437813, 4, 1
7.07102165813, 0.0500866564865, 0.00708336912374, 0.00726916211637, 3.14159263869, 75.9793448934, 1.6883335389, 0.010941525041, 0.0064806655728, 5.38288800723, 0.043615922827, 0.00810269928864, -1847.56773885, 90.0828050314, -16.7855357818, 4, 1
5.00023804859, 0.156955997043, 0.0313897049537, 0.391429554922, 3.14159263252, 291.950554182, 4.3513429417, 0.142377725156, 0.032720410012, 0.639121156827, 0.224462400456, 0.351204772457, 1967.91654696, -93.0233711292, 198.181716527, 4, 1
20.060731586, 1.64664882394, 0.0820831890842, 0.0663507745434, 3.14159265359, 436.802685872, 3.94133380576, 0.157468936866, 0.0399532099098, 13.5742100408, 1.27901616925, 0.0942239854408, -2430.54333293, -13.3456948541, -41.038768513, 4, 1
