Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event typetipo de decaimento
20.3519531085, 0.216737615488, 0.0106494749832, 0.0853486112645, 3.14159263869, 140.67294495, 2.35070693432, 0.173487441892, 0.073802241938, 8.44430820289, 0.158849580213, 0.0188114380002, -2454.86920001, 2.10043354848, 94.4540203129, 4, 3
31.7042945418, 0.659112418339, 0.0207893734229, 0.0579830663757, 3.14159263869, 117.198183716, 8.14609023961, 0.320493755905, 0.0393432611815, 16.8340659297, 0.586361179846, 0.0348318215155, -2476.3784791, 10.9283238251, 19.3351307498, 4, 3
40.2370505172, 1.11703938713, 0.0277614629494, 0.0154123014113, 3.14159265359, 119.943760017, 23.2140152335, 0.508885167071, 0.0219214626143, 10.9096673129, 0.407220419917, 0.0373265662679, -2427.58535988, -44.4583587523, 3.12328326993, 4, 3
15.8976402954, 0.651618742993, 0.0409883939305, 0.0735858743997, 3.14159265359, 191.225632625, 4.23961962654, 0.206892170259, 0.0487997010307, 3.27364293964, 0.127918290449, 0.0390752115633, -2433.01577874, -47.6320543223, 43.6499812884, 4, 3
108.834020752, 0.341602209245, 0.00313874473151, 0.0417356051314, 3.14159263869, 13.2829637166, 45.6302046058, 0.516805550042, 0.0113259529407, 17.0373229186, 0.564182628116, 0.0331145116408, -2460.58694021, 1.7640530539, -0.0645550775915, 4, 3
46.1766826958, 1.45524349021, 0.0315146824165, 0.0672214003503, 3.14159265359, 101.076083161, 29.2439332496, 1.19154229181, 0.0407449395277, 5.57330066732, 0.160870709059, 0.0288645308519, -2440.8111457, 21.5779828351, 49.7599914051, 4, 3
25.2437868606, 0.615310810864, 0.024374742754, 0.0285791342573, 3.14159265359, 103.506445706, 4.38860184126, 0.110009463329, 0.02506708681, 12.6007833357, 0.131230461518, 0.0104144685312, -2095.99620503, 72.3195986995, -40.9433065552, 4, 3
57.1667453465, 0.657331233197, 0.0114984897113, 0.0603640148302, 3.14159265359, 51.5110921257, 32.1613382775, 0.549772059764, 0.0170941910134, 10.0031341301, 0.455129182146, 0.0454986583432, -2475.13492268, 51.9865337637, 4.45367425329, 4, 3
70.4480296125, 1.39642808251, 0.0198221027641, 0.0331535877749, 3.14159265359, 50.6466758582, 48.0388134421, 0.867340501408, 0.0180549942694, 6.65900311602, 0.181087465691, 0.0271943806807, -2452.17537965, 1.16459991268, 58.9370253062, 4, 3
