Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
8.62830978723, 0.0752302939798, 0.00871900706337, 0.0688974009525, 3.14159265359, 57.2672174614, 6.66086314428, 0.0883608644723, 0.0132656778196, 1.9710426517, 0.11511788271, 0.0584045619766, -2046.15602596, 10.2923870024, -36.2475516079, 1
19.7566383532, 0.545717424435, 0.0276219777211, 0.08201928843, 3.14159265359, 128.690376108, 15.077508636, 0.702335179882, 0.0465816466659, 4.67441405714, 0.172763261876, 0.0369593407354, -2451.45242128, 3.98963325445, -3.66841894245, 1
3.50898088259, 0.10130577923, 0.0288704278022, 0.150341372615, 3.14159265359, 259.099571008, 1.51863293695, 0.16979623639, 0.111808609084, 1.99967151345, 0.0823117447808, 0.0411626330761, 2397.36176119, -45.3202964488, 33.3366030318, 1
4.27608009008, 0.191469870486, 0.0447769607801, 0.090295096948, 3.14159265359, 220.858242257, 0.697532428323, 0.0363560051427, 0.0521208816487, 3.58071256482, 0.201738451911, 0.0563403088795, -2330.2451671, 12.8083542101, 7.57482735802, 1
13.9483025751, 0.684480512399, 0.0490726745216, 0.0968529154466, 3.14159265359, 247.917816565, 9.81636637367, 0.751393626114, 0.0765449859461, 4.14501888823, 0.117849174563, 0.028431516898, -2391.5009595, -70.6029087931, 7.72826617585, 1
0.998588183105, 0.391392525482, 0.391945881299, 0.21530911018, 3.14159263869, 4106.1322576, 0.651073977566, 0.213899412987, 0.328533193397, 0.354151282506, 0.179834251636, 0.507789355902, 2190.30807014, -10.4754961152, -472.056474647, 1
2.07834179381, 0.0413691814104, 0.0199048979978, 0.598734385882, 3.14159265359, 455.247155528, 0.354150934678, 0.176647110774, 0.498790468913, 1.76845761231, 0.160355547969, 0.0906753697985, 2325.70599029, -108.797019653, -438.853854136, 1
69.379145733, 2.55749538931, 0.0368625955579, 0.0523912344821, 3.14159265359, 336.390685634, 63.9445389656, 2.38872073657, 0.0373561335372, 2.01952419987, 0.0407682040614, 0.0201870341856, 1773.58211847, -11.1719540597, 14.8825051207, 1
16.2338542768, 0.900750605785, 0.0554859363912, 0.0779988483079, 3.14159265359, 256.498712797, 13.3722711947, 0.30507370447, 0.0228139034894, 3.2152806166, 0.261528362156, 0.0813392028074, -1051.14726078, 96.6100532881, 3.26584172492, 1
9.00953310159, 1.01900610937, 0.113103098449, 0.0491967357553, 3.14159265359, 853.741252825, 0.855778292802, 0.100908744587, 0.117914587734, 5.74278665164, 0.446989854833, 0.077835009717, -1118.75910764, -83.559132364, -174.168402784, 1
