Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
75.0751249872, 1.12708756711, 0.015012796413, 0.0479848314842, 3.14159265359, 77.1947675132, 65.9685519584, 1.30460944561, 0.0197762328698, 9.11564124453, 0.290620198723, 0.0318814870975, -2441.43885166, -3.40967431355, -11.7809513683, 1
19.3049041277, 0.938544435277, 0.0486168918048, 0.0710524067594, 3.14159263869, 222.791617586, 13.5806761244, 0.869914051156, 0.0640552829023, 5.74037419179, 0.241511181029, 0.0420723759392, -2469.28261015, -29.0237746686, -27.7627150809, 1
22.4772232762, 0.589646231616, 0.0262330548738, 0.0072004182464, 3.14159265359, 88.2374286697, 7.79887689873, 0.233302950817, 0.0299149420931, 14.6985538395, 0.358269752565, 0.0243744899313, -2109.92409113, -23.4329799889, -41.3238493902, 1
29.7117839171, 2.07329017665, 0.0697800637767, 0.168496913171, 3.14159265359, 530.945851272, 14.6985470363, 0.358269586741, 0.0243744899313, 14.1578949393, 2.11301015839, 0.149246068532, -39.3622628552, -47.741873853, -72.3033565625, 1
7.40494002379, 0.256480565338, 0.0346364135988, 0.0860524596263, 3.14159265359, 105.819056761, 2.82572418102, 0.123940596414, 0.0438615337076, 4.59471429759, 0.27488845438, 0.0598271049246, -2436.19484616, -48.7659241494, 35.3751214948, 1
9.85531926535, 0.338314375899, 0.0343280990489, 0.0834237401616, 3.14159265359, 177.450099427, 4.39133740349, 0.295982763277, 0.0674015080329, 5.47070933553, 0.216860457207, 0.0396402813432, -2423.6029722, -19.7696006479, 7.04749320831, 1
110.704585798, 2.12945599715, 0.0192354813651, 0.292694019386, 3.14159265359, 80.7904929233, 110.373494214, 2.24653638347, 0.0203539481962, 0.463426964743, 0.125363129202, 0.270513238848, 1666.4231024, -20.8271829141, -88.1224199957, 1
34.5186566798, 0.948888707176, 0.027489155096, 0.157019739478, 3.14159263869, 187.811208296, 20.6928226267, 1.33451555923, 0.0644917120928, 11.6165868977, 1.16779120641, 0.100527910366, -990.863753542, -46.7730885363, -2.59854244488, 1
2.15587986739, 0.190364683715, 0.0883002279459, 0.376616211037, 3.14159265359, 803.306307501, 0.323302606515, 0.104971209049, 0.324684079045, 1.17856549755, 0.0542017125136, 0.0459895632669, 2419.19937542, -154.283453643, -20.8193537752, 1
2.67704515764, 0.386240130824, 0.144278526539, 0.205398044636, 3.14159265359, 1635.72336992, 2.24988720468, 0.326906410955, 0.145299022225, 0.434847857983, 0.100190571171, 0.23040373623, 1093.59938154, 117.64000796, 445.135009036, 1
16.7685682623, 0.646765259059, 0.0385700942944, 0.147565830173, 3.14159265359, 143.200549391, 1.12398227675, 0.120898380094, 0.107562532431, 15.6562981817, 0.732477000828, 0.0467848141578, -561.592614938, -83.3879360284, 81.5526538156, 1
