Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
4.82273775404, 0.196784748079, 0.0408035348623, 0.0256128257249, 3.14159265359, 210.9177765, 2.53458901974, 0.0829490385526, 0.0327268199722, 2.29663993946, 0.118461754785, 0.0515804644645, -1372.88119951, -48.1061773558, -7.06690151383, 1
25.0811380683, 0.519039388058, 0.0206944113399, 0.0789427388406, 3.14159265359, 135.231158809, 5.2105586054, 0.230379749383, 0.0442140213419, 19.7709823616, 0.723793873558, 0.0366088978444, -2236.42470235, 43.9861962463, 100.717238766, 1
14.3505292839, 1.07068115534, 0.0746091753249, 0.0586449885061, 3.14159263252, 562.576050436, 5.10641677723, 0.181670901489, 0.0355769827288, 8.07068154994, 0.691066534423, 0.0856267875454, -1224.61384378, 110.825319274, 72.3190280924, 1
6.10460197357, 0.356603951749, 0.0584155942177, 0.143212923479, 3.14159265359, 490.715475103, 2.75960887339, 0.206210446744, 0.0747245193812, 3.36111616679, 0.349992825999, 0.104129940363, -742.022752873, 129.260773498, 11.363006126, 1
58.7747982358, 1.39259703944, 0.023693778307, 0.0336971032274, 3.14159265359, 162.1210056, 3.84747594207, 0.18089521741, 0.0470165948101, 53.9751706044, 1.21943472997, 0.0225925127483, -1603.10829822, 31.3358542349, -15.4871008328, 1
7.28345638891, 0.152519494184, 0.0209405378491, 0.152283660105, 3.14159265359, 120.333014437, 0.585459496484, 0.0838920257579, 0.14329262103, 6.70984007988, 0.139724810786, 0.0208238660121, 5.59372607632, -38.6196144792, -8.46532170082, 1
8.18263382244, 0.122002268885, 0.01490990206, 0.0533329737599, 3.14159265359, 319.434569385, 2.91457939228, 0.122705275181, 0.0421005087411, 5.26983519144, 0.102458087772, 0.0194423704063, -974.7554822, 9.94691287097, 227.627396232, 1
12.2539421137, 0.658131013289, 0.0537076972604, 0.0401456157205, 3.14159263869, 169.327197911, 6.0961410369, 0.287360871409, 0.0471381599719, 6.13270161368, 0.405579231822, 0.0661338603068, -2344.67416571, 7.57214210645, 110.296783075, 1
2.89612502998, 0.148055522906, 0.0511219375454, 0.127175341387, 3.14159265359, 362.198785204, 0.705544942582, 0.0652804888147, 0.0925249192147, 2.19185652006, 0.151092888542, 0.0689337496136, 1.13625593646, 29.4787593183, 33.3818507843, 1
6.601867272, 0.347114552942, 0.0525782386469, 0.0374616131195, 3.14159263869, 273.646126512, 2.4127288932, 0.10420741873, 0.0431906871194, 4.60431408997, 0.268357155155, 0.0582838507346, -1375.35475549, 66.3683296324, 37.6664902985, 1
2.32540040022, 0.252536344497, 0.108599080173, 0.264772904621, 3.14159263869, 722.064397921, 1.2990459981, 0.275636783985, 0.212184006099, 1.04702475292, 0.0966723928464, 0.0923305705777, 2088.799422, -88.6820650157, 308.645161632, 1
2.9241745328, 0.211673158997, 0.0723873204635, 0.0464607443556, 3.14159265359, 505.261505268, 1.89079291721, 0.162262589286, 0.0858172186963, 1.03478346498, 0.0544963211202, 0.052664468427, -874.8756749, 88.1456001641, -62.9221091405, 1
12.3799415044, 0.435438213548, 0.0351728813415, 0.150175476011, 3.14159265359, 185.296457288, 8.75089039126, 0.689986627359, 0.0788475911033, 3.64965909506, 0.263175651442, 0.0721096531449, -2417.50227738, 23.7725672908, 3.90509554336, 1
