Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
23.3969725313, 1.26382262869, 0.0540165026478, 0.0628735524676, 3.14159265359, 398.07723189, 0.759328055675, 0.0137116234112, 0.0180575751268, 22.6549215879, 1.2711429838, 0.0561089112079, 477.291558254, 108.786948054, -145.593112354, 1
35.06281556, 0.623906961101, 0.0177939777835, 0.0464907409623, 3.14159265359, 168.437441741, 7.45020282263, 0.435524241925, 0.0584580382969, 27.6114055275, 0.486587215225, 0.0176226891, 219.345502938, -93.9755962298, 36.5528172006, 1
21.4227949478, 1.03792081661, 0.0484493652273, 0.0728737075768, 3.14159263869, 229.288402453, 15.6858111054, 1.02033551385, 0.0650483106673, 5.85339684712, 0.208016724755, 0.0355377792056, -2023.73442589, 4.47117467571, 23.3852373134, 1
58.6223870233, 0.945521130598, 0.016129011093, 0.0614530575774, 3.14159265359, 76.0918914473, 10.6220961762, 0.358651618212, 0.0337646743413, 50.0065391247, 1.39111589697, 0.0278186797432, -2088.1245439, 11.8253489042, -10.325606483, 1
1.36614734638, 0.0750729628722, 0.0549523176039, 0.113767003092, 3.14159265359, 310.155134818, 0.930991802071, 0.0472258514281, 0.0507263880552, 0.43712610616, 0.0486675903166, 0.111335355246, -748.017549595, 28.8497545582, 38.3838261579, 1
0.954533869289, 0.0481042970852, 0.0503955895468, 0.0898406994975, 3.14159265359, 294.999730564, 0.565989904631, 0.0318181196381, 0.0562167617792, 0.38955026408, 0.0309616297264, 0.0794804485616, -1126.77530374, 49.9933949223, -43.7917102595, 1
19.9121695813, 0.614157222448, 0.0308433101648, 0.0589989512396, 3.14159263252, 169.992763682, 5.30410613145, 0.339670072091, 0.064039079097, 14.6033114154, 0.390259730697, 0.0267240572769, -2144.89299275, 17.5688906494, -59.7237699985, 1
18.0017996636, 0.272216971097, 0.0151216531782, 0.0701668946245, 3.14159263869, 89.155839664, 12.044881782, 0.434332724931, 0.036059525763, 5.96283348685, 0.219558121682, 0.0368211056315, -2396.20838506, 14.9814185565, 5.89814562326, 1
41.8847770666, 0.883430026458, 0.021091911867, 0.119587531504, 3.14159265359, 90.5313459158, 1.6805124919, 0.15968918176, 0.0950240968338, 40.2572883581, 1.03056960729, 0.0255995783452, -1834.11993545, -18.0054784163, 14.778310523, 1
31.0495875846, 1.00034077405, 0.0322175220952, 0.0736415398149, 3.14159265359, 202.315575828, 3.01661215083, 0.293607384371, 0.0973301736157, 28.033975146, 0.721127122927, 0.0257233274686, -2326.52216504, -32.2859868704, 36.1126139025, 1
13.0646579595, 0.202022008915, 0.0154632451566, 0.0268939213643, 3.14159263252, 250.113868836, 8.13208249381, 0.151085688128, 0.0185789664877, 4.94799119765, 0.111674564591, 0.0225696772953, -2172.48227484, 12.5048504453, 180.595227837, 1
37.7537466852, 1.63106437537, 0.0432027154542, 0.0872709723305, 3.14159263869, 211.51197945, 34.9068838821, 1.63580373902, 0.0468619239844, 2.84561366438, 0.195240694332, 0.0686111037406, -2340.75069724, -6.39293903172, -16.4367193159, 1
27.9268561162, 1.58340526886, 0.0566983000977, 0.0465137971001, 3.14159263252, 282.58182881, 3.01524173192, 0.177521953299, 0.0588748661243, 24.8479211706, 1.44911572007, 0.0583193946134, -1706.17628004, -0.424701227301, 30.7865859264, 1
39.2173471982, 0.766665153065, 0.0195491334279, 0.0462410958162, 3.14159262778, 109.716340397, 37.8623478972, 0.794058120265, 0.020972236651, 1.35963947923, 0.0395056608296, 0.0290559824373, -2403.1091898, 1.03986122654, -38.5667320816, 1
28.4223721866, 1.23564867381, 0.0434745089431, 0.0962771352375, 3.14159263869, 202.688291542, 25.7779521723, 1.34707507697, 0.0522568692798, 2.64614259854, 0.120900754032, 0.0456894326475, -2117.56490463, 10.6582842854, -17.2802181919, 1
23.1163623972, 1.3655721183, 0.0590738324152, 0.104322096633, 3.14159265359, 218.858602482, 21.1884212035, 1.43564316834, 0.067756023658, 1.93354229389, 0.0707317904335, 0.0365814550099, -2219.20847503, -9.62738054507, -84.0580596791, 1
55.3137733876, 0.773185569262, 0.0139781743662, 0.0510068664297, 3.14159265359, 100.563760721, 49.0818225335, 0.931957692151, 0.0189878379417, 6.65018464394, 0.236754370805, 0.035601172521, -2230.7049706, -9.55130208829, 37.8440387299, 1
9.10061002512, 0.360929089194, 0.0396598786453, 0.0367814419812, 3.14159265359, 218.128300398, 4.23969811069, 0.217067252692, 0.051198752134, 3.88347662558, 0.12665303532, 0.032613312125, -2450.74983508, 5.54107590868, -37.3250561424, 1
