Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
10.0019031544, 0.0838923030108, 0.00838763400485, 0.0639474154898, 3.14159265359, 154.775733325, 4.69192518549, 0.0820501830413, 0.0174875301283, 4.12418500469, 0.204189367491, 0.0495102346908, 1078.85846518, 174.852177121, -140.546630818, 1
6.53718811687, 0.0317808655815, 0.0048615497999, 0.0380070353997, 3.14159265359, 18.5923265468, 1.35350653205, 0.034792716479, 0.0257056140145, 5.18598653292, 0.0650159837763, 0.0125368593543, -1079.29423951, -23.5525512616, 27.1646952767, 1
4.12037961692, 0.1501149471, 0.0364323098977, 0.155235659672, 3.14159263869, 261.619133001, 0.659316988689, 0.0219066263745, 0.0332262428397, 2.65578603726, 0.326026604172, 0.122760869889, 1461.73879122, -87.9025627263, -49.9561813595, 1
13.0483798249, 0.173517051375, 0.0132979767376, 0.0812837323017, 3.14159265359, 119.785553114, 10.8686046795, 0.132729164855, 0.0122121623492, 2.1677061198, 0.164319500675, 0.0758034030416, -2393.27244247, -32.3101666056, 54.3766135097, 1
6.6432387418, 0.550313798882, 0.0828381788269, 0.115215654373, 3.14159265359, 725.525589916, 0.698648348874, 0.118165256652, 0.169134095633, 5.9466258696, 0.446077132396, 0.0750134853238, 1125.34766014, -193.29035203, 53.5030848487, 1
