Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
11.1890174752, 0.366792131508, 0.032781442367, 0.0409577866676, 3.14159263869, 258.453433771, 5.66834134313, 0.0744476206193, 0.0131339339169, 5.51763532955, 0.294707567224, 0.0534119327615, -2233.68153793, 72.0757945813, 74.7131597185, 1
9.46434338426, 0.830735458785, 0.0877752872076, 0.158062457247, 3.14159265359, 410.276683344, 1.10780460809, 0.0901677269249, 0.0813931683139, 6.83767768346, 0.601967735297, 0.0880368691191, 438.486485716, -121.317479249, 249.994464999, 1
21.4307292551, 0.513282886043, 0.0239507895384, 0.0331671741969, 3.14159265359, 139.857995764, 5.59092608862, 0.0868285604311, 0.0155302644061, 15.8270892377, 0.494851864759, 0.0312661322197, -1937.29899674, -88.0303187305, 40.9490680998, 1
4.07707997447, 0.30316080963, 0.0743573369981, 0.203036917652, 3.14159265359, 392.381586484, 3.41963435391, 0.165734265979, 0.0484654933326, 0.665274432099, 0.164289802133, 0.246950422572, 1177.08566107, -130.916240224, -207.22999656, 1
53.7584148954, 0.703577789905, 0.0130877703756, 0.0684003349341, 3.14159265359, 31.6289320975, 46.371278181, 0.960081982966, 0.0207042380678, 6.58680410723, 0.326520765994, 0.0495719563963, -2420.33066668, 30.0801305325, -9.24921254724, 1
2.38256346978, 0.43508106415, 0.182610482225, 0.259458340631, 3.14159265359, 1872.74985743, 0.87082465565, 0.302481980994, 0.347351190657, 1.57581623581, 0.17592454463, 0.111640266569, 1652.70477447, -196.6523328, 189.434674705, 1
4.76367043751, 0.282483156564, 0.0592994751148, 0.100945074297, 3.14159265359, 433.053644441, 2.79529795204, 0.263347882221, 0.0942110239189, 1.97430665691, 0.0854145478847, 0.0432630602676, 1590.89480178, -35.992576075, 105.173843438, 1
8.65093380326, 0.279924140183, 0.0323576791302, 0.0893418259664, 3.14159265359, 166.570805465, 3.71946806915, 0.275588780126, 0.0740936002145, 4.9403390577, 0.165595749026, 0.0335191060962, -2423.22976247, -6.40230917271, 9.8794213616, 1
3.4992762453, 0.154993083798, 0.044292897426, 0.137899572755, 3.14159263252, 336.992627575, 0.860380248885, 0.0534242217373, 0.0620937333308, 2.6497771965, 0.205431877621, 0.0775279815571, 2371.88381086, -200.713687087, -19.0769005561, 1
20.7986543872, 0.198316560691, 0.00953506688455, 0.0455334887451, 3.14159265359, 15.0803321092, 18.9704716493, 0.229746549251, 0.0121107452413, 1.80092557816, 0.0654047215114, 0.0363172816826, -1885.20664903, -4.99233891735, 35.5699120702, 1
6.77816734729, 0.207226723307, 0.0305726773461, 0.0672189722125, 3.14159265359, 185.837560476, 0.538701997612, 0.0261416205958, 0.0485270533833, 6.2387909151, 0.215143062926, 0.0344847368431, -930.077714758, -84.6647080763, -15.0954575148, 1
8.66563377571, 0.59883061055, 0.0691040754836, 0.108484772244, 3.14159263869, 712.688295337, 8.24233886188, 0.607136557976, 0.0736607130754, 0.428663702105, 0.0168794183875, 0.0393768315456, 1316.99881335, 119.604475604, -30.5945983582, 1
5.37473089052, 0.194503717988, 0.0361885500781, 0.0860131481086, 3.14159265359, 235.672181594, 4.82764543708, 0.212152962402, 0.043945431612, 0.548361363109, 0.0276571367278, 0.0504359690315, -502.181096571, -12.5185428119, -1.71659572345, 1
14.3703727774, 0.338740173854, 0.0235721215519, 0.0520195059305, 3.14159265359, 112.13441824, 7.20934752674, 0.294587198601, 0.0408618390927, 7.1712614318, 0.201344448058, 0.0280765734136, -2388.51395312, 4.8465027772, -4.97331769837, 1
11.7097636777, 0.124179280835, 0.010604764046, 0.0656077904659, 3.14159265359, 77.7012572665, 8.06363119559, 0.184862144201, 0.0229254215275, 3.64765704944, 0.16905634815, 0.0463465577654, -2424.69587773, -19.6484553227, 56.594425893, 1
7.53554498217, 0.4235521574, 0.0562072362918, 0.0464728338998, 3.14159263252, 452.329199757, 0.451519103476, 0.0199055492472, 0.0440857299149, 7.08276510003, 0.420501636187, 0.0593696995804, -26.6388035484, -21.6506467888, -66.3361521452, 1
8.38382909053, 0.366475056683, 0.0437121335282, 0.139909738308, 3.14159263869, 321.672588163, 7.29511460083, 0.448860499894, 0.0615289168786, 1.10372475756, 0.0867852503728, 0.0786294316391, -1358.18026324, 89.1898926456, -24.4335842813, 1
11.7968778242, 0.6546423473, 0.0554928479431, 0.0274537165164, 3.14159263869, 280.281008797, 0.94021102852, 0.0404616314889, 0.0430346276119, 10.8574021441, 0.616960458171, 0.0568239483059, -941.797447032, 56.3196342537, -42.599843925, 1
8.36170433362, 0.392086546125, 0.0468907450541, 0.0292716401001, 3.14159265359, 312.876640228, 1.61665573505, 0.0752521516602, 0.046548037426, 7.39435652754, 0.41232321677, 0.0557618793784, -2091.60677258, -78.9940128552, -37.4438075582, 1
25.6735937167, 0.169561196568, 0.0066044979304, 0.0250975998432, 3.14159263869, 47.2750023931, 5.60563614518, 0.101432716242, 0.0180947734771, 20.0935209752, 0.204208075584, 0.0101628816491, -2411.98575341, 24.240102199, -10.3350773308, 1
