Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
7.82972244698, 0.240359122483, 0.0306982941108, 0.23500206061, 3.14159263869, 90.7665355986, 7.23464322891, 0.325726825312, 0.0450232050159, 0.611211609598, 0.119485302065, 0.195489254767, 1791.86348789, -0.376788032905, -224.550699934, 1
62.5410902565, 1.65031526204, 0.0263876957576, 0.0196655070984, 3.14159265359, 86.5969654437, 40.6872415039, 1.35351569686, 0.0332663421463, 22.0315692104, 0.317984827217, 0.0144331447379, -2306.68116962, 48.1403173363, 13.910596323, 1
5.42009521912, 0.189556320506, 0.0349728764612, 0.160776771118, 3.14159265359, 122.67074944, 4.42927152369, 0.252734276072, 0.0570600096924, 0.928266582717, 0.102130034166, 0.110022310474, 247.862198395, -60.6525378938, 173.049020473, 1
6.94387026215, 0.204225071815, 0.029410842096, 0.136444783264, 3.14159263252, 148.903652929, 0.977165769129, 0.0865856261143, 0.0886089431801, 5.97234034686, 0.286556814096, 0.0479806570714, -455.843624542, 51.2025124887, -2.69480333965, 1
5.47788225816, 0.285025736817, 0.0520321035363, 0.067076721902, 3.14159265359, 399.672461217, 1.58166563548, 0.157041797089, 0.0992888721648, 3.89744454306, 0.127946368288, 0.0328282716724, 169.0962441, -129.404718757, 32.8616163391, 1
21.2810705797, 0.479493223057, 0.0225314427327, 0.0797269931742, 3.14159265359, 216.369164972, 16.32794739, 0.407875698657, 0.0249802188184, 1.52947802264, 0.0946075014614, 0.0618560711962, -254.375700703, -18.2015078698, -56.6487566677, 1
3.11892362378, 0.0954468795084, 0.0306025061918, 0.0633368178034, 3.14159265359, 182.417341585, 2.16479553388, 0.0598128760516, 0.0276298038847, 0.955433664992, 0.0614957920278, 0.064364271724, -1974.84051635, 39.7594330921, -12.961657624, 1
5.4152877257, 0.322425046385, 0.0595397812115, 0.028742815896, 3.14159265359, 355.443180514, 0.859889910346, 0.056817189137, 0.0660749573328, 4.55021536947, 0.273785280596, 0.0601697410705, -270.936046775, 18.6830243653, -56.1364379084, 1
1.60707947392, 0.169035234159, 0.105181627233, 0.394428519771, 3.14159265359, 999.773278935, 0.65739993816, 0.228712271534, 0.347904309474, 0.630273411999, 0.042394297059, 0.0672633435775, 1602.11234029, -184.09415168, 167.203644129, 1
12.4796337421, 0.26783285458, 0.021461595758, 0.100364144156, 3.14159265359, 12.9748196793, 8.59635436835, 0.442297570139, 0.051451760966, 3.90678932758, 0.197481510079, 0.0505482874864, -1263.76507154, 22.4241601423, -114.065175054, 1
6.60456347948, 0.188329674193, 0.0285150827573, 0.0935709894283, 3.14159265359, 148.379840206, 3.78362041749, 0.238845076888, 0.0631260672409, 2.82878227829, 0.112021942085, 0.0396007649458, -2182.58053717, -22.5753511944, -7.25113108523, 1
5.12047361488, 0.268191367213, 0.0523762814505, 0.0924052495031, 3.14159265359, 375.329238692, 3.92545799602, 0.120522471802, 0.0307027796308, 1.1986012796, 0.147177799894, 0.12279129215, -523.921686743, -127.180814803, 33.2173592351, 1
6.85431976678, 0.525649115269, 0.0766887354477, 0.110358158933, 3.14159265359, 592.315315909, 1.19860143641, 0.147177819149, 0.12279129215, 5.66264027241, 0.442841518916, 0.078204070471, -588.094202575, -104.655297782, 27.2863163413, 1
51.1853200367, 0.698659135825, 0.013649599833, 0.0185111545265, 3.14159265359, 72.9073660204, 6.24958447457, 0.149391774552, 0.0239042731817, 44.7830790261, 0.58846668519, 0.0131403802058, -2299.36636833, -17.3900966198, 11.5163064732, 1
15.0933940876, 0.724516506593, 0.0480022255025, 0.0541865862163, 3.14159265359, 43.7207254206, 14.1440175099, 0.72523102192, 0.0512747542495, 0.95225820139, 0.0108249302591, 0.0113676419309, -1500.51395171, -9.03993607859, -244.408673151, 1
56.8394951792, 0.752166784954, 0.013233171452, 0.0343276379314, 3.14159265359, 55.2711278979, 5.16215519846, 0.174084695523, 0.0337232587611, 54.7683934792, 0.725492246935, 0.0132465497132, 2242.58613759, 75.7215241727, -8.44337677949, 1
7.55610722094, 0.447011885115, 0.0591590182675, 0.0548204401893, 3.14159265359, 320.062444117, 0.70977147428, 0.0216807204383, 0.0305460577439, 6.84739048194, 0.436082077243, 0.0636858783493, -493.867832927, -3.39848735903, 135.476657403, 1
5.83174407859, 0.633445355979, 0.108620225346, 0.107911219335, 3.14159265359, 780.92427548, 1.88616449663, 0.166276312618, 0.0881557854124, 3.95856588674, 0.523263588649, 0.132185140685, -307.613680232, -144.302704764, -19.3493768387, 1
4.31671999318, 0.204269717092, 0.0473205854016, 0.100103898888, 3.14159265359, 419.523551073, 1.35862223992, 0.0337747066068, 0.0248595272582, 2.96214699462, 0.232585541743, 0.0785192436991, -571.956031679, 74.81013373, 181.609610017, 1
72.18522913, 1.90200753758, 0.0263489852496, 0.0551134345086, 3.14159265359, 141.544353726, 67.8314766233, 1.77200401224, 0.026123624318, 3.44919386739, 0.120126353712, 0.0348273707801, -30.9357364269, 49.1093849243, -10.8922030621, 1
