Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
5.34212376455, 0.516739186493, 0.0967291678868, 0.142778473928, 3.14159265359, 923.996490282, 1.60851349817, 0.312188114468, 0.194084858363, 3.75647165632, 0.204672115931, 0.0544852017149, 613.315979349, 162.129829336, -64.3114828061, 1
3.64880613519, 0.116067335508, 0.0318096745093, 0.106078350335, 3.14159263869, 283.306294302, 1.30974041667, 0.13902959095, 0.106150493015, 0.913845215609, 0.000494413485436, 0.000541025413266, 838.926555282, 14.6073371991, 38.1675672321, 1
1.60503808162, 0.150654369183, 0.0938634234966, 0.140947427389, 3.14159265359, 605.07592627, 0.735128803238, 0.0135092497078, 0.0183767111945, 0.871649668117, 0.137584564709, 0.157843878959, 245.24798057, 10.1609655053, 96.4007390926, 1
1.42154561943, 0.116971502167, 0.0822847332991, 0.154549372874, 3.14159265359, 620.530941081, 0.469106053574, 0.0270893934447, 0.0577468426134, 0.955971913633, 0.11838448064, 0.123836776951, 709.549963271, 107.831121056, -108.576556006, 1
20.9679070134, 0.844313598891, 0.0402669469276, 0.0480945942873, 3.14159265359, 555.303602467, 9.84408208475, 0.429319253293, 0.0436119131877, 5.52479545702, 0.193702366625, 0.0350605498668, 2342.55444048, -98.5865023247, 166.210317843, 1
3.17049912757, 0.0565757169558, 0.0178444196574, 0.163943898832, 3.14159263252, 281.427947981, 1.28707676261, 0.0937058485686, 0.0728051747112, 1.46688531729, 0.207724145437, 0.141608988097, 324.846949458, -166.563233023, -22.9891409758, 1
3.75352768555, 0.200209973698, 0.0533391493205, 0.0474193595261, 3.14159265359, 274.424498005, 0.806702141008, 0.0405441357331, 0.0502591150711, 2.94631694387, 0.173945445819, 0.0590382668031, -1769.06854409, 18.968687545, 8.31565269291, 1
2.29712613234, 0.0812448261109, 0.0353680300647, 0.14861164754, 3.14159265359, 351.72845744, 1.24592586199, 0.122996025999, 0.0987185752791, 1.05778735214, 0.0591082891111, 0.0558791792998, -421.178233118, 104.060010886, -40.1066945672, 1
5.46791132978, 0.118551207625, 0.0216812600781, 0.121864330039, 3.14159265359, 175.272413644, 2.64938741025, 0.179297985674, 0.0676752614511, 2.82842357898, 0.174220053188, 0.0615961677321, -2181.1251393, 71.3967523434, -24.1359223766, 1
1.04334685939, 0.0658681843624, 0.0631316266203, 0.243968886443, 3.14159265359, 557.478267069, 0.389785683839, 0.0838831691103, 0.215203309378, 0.661339240896, 0.0184880034939, 0.0279554007242, 115.038492427, -24.1316081624, -102.312587783, 1
1.09579419176, 0.0282282234183, 0.0257605156429, 0.187751191224, 3.14159265359, 295.617379306, 0.34418740421, 0.0530488310372, 0.154127752463, 0.764097394442, 0.0280417907779, 0.0366992362256, 659.173866014, 30.8783921197, -95.5058427724, 1
1.65821572193, 0.147513549865, 0.0889592035066, 0.112132298685, 3.14159265359, 727.41091606, 0.71387055298, 0.107992470129, 0.151277384504, 0.938210068565, 0.0429532219592, 0.0457820944353, 88.435303914, -87.4706467445, -37.0745496443, 1
4.99472879665, 0.117155130151, 0.02345575404, 0.0582157905127, 3.14159263869, 94.4742292786, 2.74471338514, 0.135568111288, 0.0493924473213, 2.23873567112, 0.0226472499675, 0.0101160892997, 1223.39510315, 8.27485298747, -103.775543808, 1
3.8601757966, 0.245667964385, 0.0636416519168, 0.110194541783, 3.14159265359, 392.106523642, 2.306837799, 0.245370770757, 0.106366720219, 1.14772465527, 0.0379007750711, 0.0330225327974, -705.063956416, 56.3218446534, 6.80761465888, 1
3.04325310439, 0.0987915129588, 0.0324624701167, 0.0777182362468, 3.14159265359, 162.293268576, 1.36039840745, 0.0889368516443, 0.0653755922951, 1.68631472756, 0.0579302853362, 0.0343531870946, -2287.76150862, -76.6500171073, -37.7151874295, 1
17.0434489171, 0.985068673447, 0.0577974961663, 0.0279472421729, 3.14159263869, 220.719851043, 12.5058044572, 0.518943599178, 0.0414962188923, 4.54351769015, 0.259767000179, 0.057173101965, -2426.36262891, -32.2361376173, 58.2758296768, 1
6.86378076724, 0.245886509857, 0.035823770921, 0.0660209222233, 3.14159265359, 253.720096563, 2.0149969498, 0.0308784050269, 0.015324293682, 4.8556248047, 0.265053237463, 0.0545868447675, -2220.68848503, 66.8213959081, -90.8987622068, 1
9.10497093918, 0.31118464451, 0.0341774451109, 0.0462301348662, 3.14159265359, 243.153346281, 4.85562179272, 0.265053073049, 0.0545868447675, 4.35350106619, 0.062742632399, 0.0144119942651, -1189.45846071, 51.5064897173, -69.5975118521, 1
3.74462659359, 0.228776957368, 0.0610947317845, 0.195325638232, 3.14159265359, 260.72211093, 2.509111469, 0.264319362091, 0.105343810092, 0.366414504337, 0.0356309221679, 0.097242117182, 484.726216315, 133.917469804, 219.063720631, 1
9.32058062536, 0.333233569184, 0.0357524474685, 0.110529815557, 3.14159265359, 247.286218156, 4.28071739307, 0.388455341565, 0.0907453835176, 5.04458718635, 0.110663289543, 0.0219370357682, 328.409799153, -43.3351336714, -6.39288989707, 1
3.24721441353, 0.125202542504, 0.0385569064927, 0.281412613636, 3.14159265359, 311.171162887, 0.307061667019, 0.0838770659639, 0.273160328927, 1.39019717822, 0.00999038977166, 0.00718631135798, 2465.12375072, 110.093764722, 72.6715686821, 1
9.61100004921, 0.370007956802, 0.0384983825728, 0.074507642228, 3.14159263252, 173.563611572, 8.79828464269, 0.369860647828, 0.0420378133748, 0.812337641609, 0.05208397373, 0.0641161643412, -1706.93385486, 30.0598180593, -75.9367917496, 1
4.90775384401, 0.409268038105, 0.0833921282758, 0.171638253895, 3.14159265359, 530.454631292, 0.470420621484, 0.0428867614276, 0.0911668397793, 4.44298168093, 0.435269013441, 0.0979677713524, -998.491049616, -36.6613219158, 25.4308154945, 1
3.00799063332, 0.0376652298047, 0.0125217244321, 0.0258005915991, 3.14159265359, 153.29244118, 1.57628350601, 0.0355909365526, 0.0225790198381, 1.43903326534, 0.0136755890522, 0.00950331683197, -625.142173379, -77.3988391756, 45.9536789713, 1
5.51241128827, 0.126922621339, 0.023024882343, 0.0445141983567, 3.14159263869, 95.8853020127, 4.08874648433, 0.140430434915, 0.0343455960044, 1.42743633817, 0.0156505084829, 0.0109640675836, -1911.08259655, 14.546040273, -24.7333550598, 1
3.23814160395, 0.250897964638, 0.0774820855062, 0.181452352059, 3.14159265359, 886.28720368, 1.52081226635, 0.263486454206, 0.173253767106, 1.73233616491, 0.0174509955462, 0.0100736773264, 1389.2197717, 204.212333124, 132.866198137, 1
1.42915732267, 0.0888939598825, 0.0622002619813, 0.219894345943, 3.14159265359, 696.792241689, 0.736061343174, 0.0382361837664, 0.0519470070273, 0.701461908555, 0.120729515804, 0.172111292618, 1288.28601152, 34.0468093038, 167.246428969, 1
9.77866359168, 0.363759760342, 0.0371993327034, 0.0987266400313, 3.14159265359, 429.416160399, 2.3842454915, 0.202136702354, 0.0847801550115, 7.4009022643, 0.149391123518, 0.0201855284913, -552.258613557, 30.6720214432, 219.856657274, 1
5.8480295521, 0.357933874617, 0.061205893614, 0.0367803136336, 3.14159265359, 376.713843193, 1.64576176065, 0.0840872528454, 0.0510932109713, 4.20280966952, 0.280647357556, 0.0667761282628, -1992.34245685, -59.487587944, -47.8280936127, 1
3.54392603387, 0.239912334151, 0.0676967667659, 0.272899717891, 3.14159265359, 483.095328992, 3.04393695136, 0.198513444617, 0.0652160172136, 0.524880653605, 0.158419477509, 0.301819997405, 2189.12546193, -52.3747282713, 146.675669886, 1
4.988551246, 0.215220757887, 0.0431429381547, 0.065694506901, 3.14159263869, 260.342447694, 4.52506897002, 0.173518409335, 0.0383460253279, 0.463950632613, 0.0454025461517, 0.0978607268967, -1378.00751786, -12.0043892633, 5.93917290141, 1
3.29925140023, 0.140972295901, 0.0427285704544, 0.0800951415806, 3.14159265359, 344.623177235, 1.02564987598, 0.0147944790989, 0.0144244926513, 0.807876898747, 0.0753188332106, 0.0932305816981, -535.496403924, -84.7770622244, -56.7100108746, 1
2.64305972109, 0.300937258162, 0.113859424273, 0.303328693323, 3.14159265359, 1099.60078992, 0.33231366933, 0.0638304412782, 0.192078891629, 0.814469354434, 0.089986405096, 0.110484703453, 2083.06351897, -3.99527354814, 128.607065495, 1
3.88446755934, 0.0229887601961, 0.00591812387281, 0.045702628416, 3.14159265359, 19.447838369, 1.78487418192, 0.0514438970293, 0.0288221419472, 2.13084897638, 0.0360506983893, 0.016918467141, -774.144123979, 25.6229338106, 47.2612154807, 1
2.8693420487, 0.0647829250041, 0.0225776236867, 0.0968919129034, 3.14159265359, 418.079619852, 2.10476791103, 0.0230690445932, 0.0109603745251, 0.764974341072, 0.0716427899271, 0.0936538470384, 2456.32188831, -174.853318742, -163.935906219, 1
1.93854138938, 0.11729656622, 0.0605076408805, 0.0965281488754, 3.14159263869, 375.26288516, 1.2957380189, 0.116103442991, 0.0896041030658, 0.644847333267, 0.0215763749759, 0.0334596638037, -2038.22041973, 16.9100565765, 63.7680979134, 1
29.8327272692, 0.511150452914, 0.0171338828094, 0.0184315656409, 3.14159263869, 65.1416808228, 2.90448393706, 0.0790272487479, 0.0272087057324, 25.7949311208, 0.460627280401, 0.0178572789454, -2396.249267, -36.1075919064, -69.5529680831, 1
7.11700181155, 0.196302718736, 0.0275822212687, 0.154151709966, 3.14159265359, 224.466999385, 1.66409531634, 0.174477261395, 0.104848117582, 5.46734496941, 0.283335238317, 0.0518231865562, -2027.61185789, -65.9305900549, 215.493878783, 1
4.34694570777, 0.0814160232046, 0.0187294778168, 0.127913337754, 3.14159265359, 141.38412962, 2.16770599313, 0.164319491073, 0.0758034030416, 2.18684832916, 0.122455775898, 0.0559964649881, -2345.52226665, -24.7257253502, 55.2174014562, 1
2.55219295405, 0.174341532783, 0.0683104827581, 0.0947239907089, 3.14159265359, 560.677594054, 1.65764669738, 0.13278978527, 0.0801074109939, 0.897040893387, 0.0753838043177, 0.0840360845011, -21.8652481322, -107.091960088, 14.7637020629, 1
6.53162307557, 0.225815804764, 0.0345726938238, 0.0913279605484, 3.14159265359, 265.376190381, 2.86965051726, 0.0766505624308, 0.0267107656384, 3.6840956377, 0.267355849627, 0.0725702793629, -1126.98307451, -103.084152074, 31.6210917435, 1
3.11717629639, 0.110821267253, 0.0355518125109, 0.0551703704274, 3.14159265359, 285.800247501, 2.15131593189, 0.0446103155516, 0.0207362920947, 0.960945754891, 0.0716314087673, 0.0745426142971, 915.936442767, 11.3536583495, -2.86658240125, 1
11.2159158904, 0.736899979591, 0.0657012754722, 0.0537587504886, 3.14159263869, 365.150895258, 9.16320453566, 0.6552570014, 0.0715095902148, 2.05807363795, 0.114085595703, 0.0554331942255, -1991.62959228, -73.9981842833, -233.7720385, 1
2.60783076961, 0.129094406724, 0.0495026012532, 0.0665148700855, 3.14159265359, 345.242894412, 1.24058974037, 0.0316684053157, 0.0255268960278, 1.36856917959, 0.1075011761, 0.0785500489879, 1769.86185935, -70.4061481672, 134.539019739, 1
4.90647406867, 0.234446203601, 0.0477830312195, 0.0627498438039, 3.14159265359, 341.842594583, 1.08837079491, 0.0663877427811, 0.0609973577861, 3.81079492261, 0.203376210702, 0.0533684480096, -475.829675489, 22.6545233885, 16.0002406087, 1
12.5495053835, 0.387716333257, 0.0308949493552, 0.0403078013471, 3.14159265359, 251.616519479, 1.91598706352, 0.12346729663, 0.0644405690313, 10.6255225325, 0.270692070304, 0.025475647854, -47.4422632633, -36.5588953933, -50.7355775339, 1
9.82505758699, 0.518017929738, 0.0527241621896, 0.0870649521272, 3.14159263252, 354.889768398, 2.36045248129, 0.0385609767426, 0.0163362647832, 4.0093588401, 0.312592036275, 0.0779655921912, 209.104987279, -62.0916484298, -11.8197522069, 1
4.42132558069, 0.137287607498, 0.0310512322589, 0.052993742767, 3.14159263869, 210.541811861, 1.70206720482, 0.036927852817, 0.0216958841064, 2.72167368426, 0.131941489485, 0.0484780707724, 468.49445595, 37.5949848392, -43.1170978313, 1
1.58200013845, 0.104132896523, 0.0658235697915, 0.0806906650368, 3.14159265359, 482.401019403, 0.341144122511, 0.00372264933634, 0.0109122481986, 1.24222572064, 0.102994352381, 0.0829111414051, -254.832101404, -4.99581063817, 24.8331288777, 1
11.4448659193, 0.52765196556, 0.0461038136472, 0.0902899922804, 3.14159265359, 209.681108128, 6.39549162157, 0.259009124897, 0.0404987044348, 4.13796110531, 0.277118082874, 0.0669697166845, -1668.38384093, 46.9221834292, -0.66539970637, 1
