Mother Total Momentum (GeV/c), Mother Transverse Momentum (GeV/c), Mother Fraction of Transverse Momentum, Opening Angle (rad), Decay Angle (rad), Impact Parameter (cm), Daughter1 Total Momentum (GeV/c), Daughter1 Transverse Momentum (GeV/c), Daughter1 Fraction of Transverse Momentum, Daughter2 Total Momentum (GeV/c), Daughter2 Transverse Momentum (GeV/c), Daughter2 Fraction of Transverse Momentum, Decay Z (cm), Decay X (cm), Decay Y (cm), Event type
13.6226911822, 0.648875651666, 0.0476319724927, 0.0813461792542, 3.14159265359, 221.170590242, 12.2206272632, 0.679899622748, 0.0556354111868, 1.40482293849, 0.0437020553145, 0.0311085860838, -2106.60866432, -32.9357756749, 7.23030913602, 1
13.1993319748, 0.458330617392, 0.0347237737687, 0.0712645447683, 3.14159263869, 66.402761841, 5.44196340075, 0.0551735878225, 0.0101385444479, 7.49076494191, 0.474148347231, 0.0632977207145, -2307.60999589, -69.9479442756, -83.0692197082, 1
28.1431306604, 1.09548547534, 0.0389255015214, 0.105093687515, 3.14159265359, 192.027864788, 27.4886679588, 1.10045627145, 0.0400330882931, 0.663112071657, 0.0625073365018, 0.0942636081795, 257.100274476, 77.6639396568, 72.7184913114, 1
17.946398985, 0.0896470175414, 0.004995264934, 0.0305807835596, 3.14159263869, 86.6495254533, 4.17087765514, 0.110043022349, 0.0263836610537, 13.7175808898, 0.0836045683031, 0.00609470204512, -2475.46637747, -23.9343030429, 86.3938255835, 1
21.9817779359, 0.416496528306, 0.0189473540093, 0.0417070105974, 3.14159263252, 84.480899708, 4.59285987584, 0.237549677605, 0.0517215164465, 17.3477457043, 0.231129937002, 0.0133233413114, -2001.4321697, 5.26897557335, -21.5231926186, 1
22.9830695924, 0.932246149451, 0.0405622993788, 0.0496991360599, 3.14159263869, 261.531095515, 3.36121297929, 0.078071973051, 0.0232273210689, 19.5937187226, 0.926732781219, 0.0472974423253, -1394.88133797, 7.81880095465, 60.3836282291, 1
9.33916188826, 0.20766203347, 0.022235617709, 0.0613196184975, 3.14159265359, 239.021182866, 4.23924471625, 0.12484017207, 0.0294486825899, 4.395007939, 0.194710361807, 0.0443026189052, 998.731621514, -18.5461845561, -56.173140111, 1
3.09793738284, 0.168478627346, 0.0543841293498, 0.0781765163812, 3.14159265359, 388.890646215, 1.6600718382, 0.0324878634408, 0.0195701551543, 1.43670109279, 0.13928301153, 0.0969464088451, -988.912881189, -81.8623696323, 9.94599280594, 1
4.05123885812, 0.186253926523, 0.0459745606333, 0.0103422786133, 3.14159263252, 569.3581853, 1.83940278815, 0.0896899301172, 0.0487603534664, 2.21156163305, 0.0968330631757, 0.0437849263292, 1231.24213778, 178.810572209, -31.7923348765, 1
22.9639472108, 0.115821924469, 0.00504364181845, 0.155176353037, 3.14159263252, 34.4830995251, 2.1522539032, 0.293052335466, 0.136160670928, 20.9829006274, 0.391212654352, 0.0186443552919, -137.739174601, -46.0791385313, 52.7224506597, 1
4.93370298736, 0.365012471445, 0.0739834709102, 0.0773632209434, 3.14159265359, 390.755800901, 4.52665343204, 0.362697292356, 0.0801248202014, 0.409137689693, 0.0107556084539, 0.026288481176, -1280.38443147, 29.5555718337, 110.39727771, 1
4.87767660975, 0.0733162469952, 0.0150309774225, 0.0738476203252, 3.14159265359, 90.3221815453, 3.83347202943, 0.0662253238237, 0.0172755463755, 1.04662347402, 0.0680791429099, 0.0650464513739, -1871.2828657, 6.69240634756, -34.4400154095, 1
4.91664400417, 0.242880859525, 0.0493997245519, 0.0672324661942, 3.14159265359, 258.883196652, 0.56631715675, 0.0205811786472, 0.036342142211, 4.35107742063, 0.24300175036, 0.0558486385941, -287.436734805, -63.0962237667, 55.6191942516, 1
27.3382383437, 1.33811127515, 0.0489465070253, 0.108191887704, 3.14159265359, 118.057505871, 24.1969102035, 1.46873986545, 0.0606994799379, 3.18324833492, 0.1736210212, 0.0545420912642, -2441.90005212, -6.79808395417, 142.589074261, 1
8.02891371569, 0.533908065593, 0.0664981695531, 0.0651208546147, 3.14159263869, 353.576977399, 1.8057418002, 0.179064019385, 0.0991636896066, 6.23020729292, 0.38097439963, 0.0611495543756, -1730.20519318, -19.2524028533, -19.5653487889, 1
17.464969024, 0.815254765103, 0.0466794280586, 0.0374430810431, 3.14159265359, 270.495137401, 2.9078379142, 0.0998670918994, 0.0343441054303, 14.560379204, 0.740384725571, 0.0508492749534, -2148.77739567, -26.7299748972, -20.1934240366, 1
3.83033638974, 0.0929480257525, 0.0242662827217, 0.0762435374359, 3.14159263252, 85.7579163273, 0.677620330042, 0.0277136799166, 0.0408985366701, 3.15454402204, 0.11707097335, 0.0371118527851, -833.035000276, 87.0154639003, -16.9288188263, 1
14.4784160357, 0.753274454025, 0.052027407706, 0.0818853521901, 3.14159265359, 240.288316824, 0.705919692959, 0.0185312324541, 0.0262511906651, 13.7743379271, 0.770443311204, 0.0559332372476, -1837.1901864, 20.1074060168, -47.6684902061, 1
18.4254800591, 0.594082944283, 0.0322424676251, 0.0832241785937, 3.14159265359, 167.587012902, 4.82743684359, 0.25788262163, 0.0534201958484, 13.6099338961, 0.639233438024, 0.0469681515652, -2264.04411918, 33.3328925163, 23.3622019844, 1
10.7951688165, 0.571108022582, 0.0529040381201, 0.127089469837, 3.14159265359, 331.195866113, 4.58739296229, 0.13047830864, 0.0284428017641, 4.42089135679, 0.452348548929, 0.102320666224, -1398.60764066, 8.27286112986, 28.7028819134, 1
20.4500012222, 0.459588096155, 0.0224737441902, 0.025733141098, 3.14159263252, 79.6218063235, 16.2225543543, 0.369143807815, 0.0227549743247, 4.23043560945, 0.127846599827, 0.0302206703114, -2036.88186877, -65.7498429642, 14.1495594978, 1
10.7886947553, 0.0832178479637, 0.00771343057258, 0.0710369694072, 3.14159263869, 97.2169255911, 5.4907721688, 0.165934815469, 0.0302206703114, 3.68440578906, 0.153536353273, 0.041671944423, -2380.4050751, -72.4634085703, 6.80354113922, 1
4.18918928909, 0.155344907447, 0.0370823318611, 0.127370855682, 3.14159265359, 212.167777927, 1.10521075064, 0.124393435402, 0.112551778319, 3.0952659226, 0.108671837456, 0.0351090472268, 1314.30922164, -61.4386935282, 91.5809590096, 1
18.610826479, 1.26056137929, 0.0677326920818, 0.030503491918, 3.14159263869, 316.949736059, 16.3320188523, 1.04532325346, 0.0640045338494, 2.28483274077, 0.215579540879, 0.0943524385974, 2505.61278368, 135.753054713, -327.13461898, 1
